   0.000 -100.000    0.000   12.850  200.000    0.000    0.000    0.000    0.000    0.000 
   0.000   -9.880    0.000    6.850 -100.000    0.000    0.000    0.000    0.000    0.000 
   0.002  -99.560    0.000   12.850  199.978    0.000    0.000   -9.807    0.000    0.000 
   0.002  -10.100    0.000    6.850  -99.978    0.000    0.000    9.807    0.000    0.000 
   0.004  -99.120    0.000   12.850  199.957    0.000    0.000   -9.807    0.000    0.000 
   0.004  -10.320    0.000    6.850  -99.957    0.000    0.000    9.807    0.000    0.000 
   0.007  -98.680    0.000   12.850  199.935    0.000    0.000   -9.807    0.000    0.000 
   0.007  -10.540    0.000    6.850  -99.935    0.000    0.000    9.807    0.000    0.000 
   0.009  -98.240    0.000   12.850  199.914    0.000    0.000   -9.807    0.000    0.000 
   0.009  -10.760    0.000    6.850  -99.914    0.000    0.000    9.807    0.000    0.000 
   0.011  -97.801    0.000   12.850  199.892    0.000    0.000   -9.807    0.000    0.000 
   0.011  -10.979    0.000    6.850  -99.892    0.000    0.000    9.807    0.000    0.000 
   0.013  -97.361    0.000   12.850  199.871    0.000    0.000   -9.807    0.000    0.000 
   0.013  -11.199    0.000    6.850  -99.871    0.000    0.000    9.807    0.000    0.000 
   0.015  -96.921    0.000   12.850  199.849    0.000    0.000   -9.807    0.000    0.000 
   0.015  -11.419    0.000    6.850  -99.849    0.000    0.000    9.807    0.000    0.000 
   0.018  -96.482    0.000   12.850  199.827    0.000    0.000   -9.807    0.000    0.000 
   0.018  -11.638    0.000    6.850  -99.827    0.000    0.000    9.807    0.000    0.000 
   0.020  -96.042    0.000   12.850  199.806    0.000    0.000   -9.807    0.000    0.000 
   0.020  -11.858    0.000    6.850  -99.806    0.000    0.000    9.807    0.000    0.000 
   0.022  -95.603    0.000   12.850  199.784    0.000    0.000   -9.807    0.000    0.000 
   0.022  -12.077    0.000    6.850  -99.784    0.000    0.000    9.807    0.000    0.000 
   0.024  -95.163    0.000   12.850  199.763    0.000    0.000   -9.807    0.000    0.000 
   0.024  -12.297    0.000    6.850  -99.763    0.000    0.000    9.807    0.000    0.000 
   0.026  -94.724    0.000   12.850  199.741    0.000    0.000   -9.807    0.000    0.000 
   0.026  -12.516    0.000    6.850  -99.741    0.000    0.000    9.807    0.000    0.000 
   0.029  -94.284    0.000   12.850  199.720    0.000    0.000   -9.807    0.000    0.000 
